asin,review_id,star_rating,sentence,aspect,opinion_term,sentiment,confidence
B007VXJK6E,A3QRW0UJPKIAX7,3,"If I were to continue using this, I'd need a softer brush.",brush,softer,Negative,0.7619
B007VXJK6E,A3QRW0UJPKIAX7,3,it works adequately.,works,,Positive,0.9927
B007VXJK6E,A1PIY4EUXQO17L,3,The charge has never lasted more than 10-11 uses of two minutes apiece.,charge,never lasted,Negative,0.9906
B007VXJK6E,A1PIY4EUXQO17L,3,The owner's manual claims that a full charge will give you 20 uses of two minutes each use.,manual,claims,Neutral,0.7104
B007VXJK6E,A1PIY4EUXQO17L,3,The owner's manual claims that a full charge will give you 20 uses of two minutes each use.,charge,full,Neutral,0.5046
B007VXJK6E,A1PIY4EUXQO17L,3,"I set it on the charge cord when I get the red low charge light, and the elapsed time I observed that the re-charge lights are still flashing is 13 hours.",charge cord,,Neutral,0.9364
B007VXJK6E,A1PIY4EUXQO17L,3,"I set it on the charge cord when I get the red low charge light, and the elapsed time I observed that the re-charge lights are still flashing is 13 hours.",low charge light,,Neutral,0.7343
B007VXJK6E,A1PIY4EUXQO17L,3,"I set it on the charge cord when I get the red low charge light, and the elapsed time I observed that the re-charge lights are still flashing is 13 hours.",re - charge lights,,Negative,0.7949
B007VXJK6E,A1PIY4EUXQO17L,3,Full charge occurred some time after that during the night.,charge,Full,Negative,0.9829
B007VXJK6E,A1PIY4EUXQO17L,3,The 3 green re-charging lights go off after a full charge.,re - charging lights,,Negative,0.968
B007VXJK6E,A1PIY4EUXQO17L,3,"The brush head that comes with this unit has odd little paddles and different bristles, and is a little rough on my gums,",brush head,,Negative,0.985
B007VXJK6E,A1PIY4EUXQO17L,3,"The brush head that comes with this unit has odd little paddles and different bristles, and is a little rough on my gums,",bristles,different,Negative,0.9589
B007VXJK6E,A1PIY4EUXQO17L,3,"the rechargeable  battery on the old one was finally giving out, and wasn't accessible to replace.",rechargeable battery,,Negative,0.9453
B007VXJK6E,A1PIY4EUXQO17L,3,"WARNING, if you open the battery compartment before the warranty is up, the instruction booklet states, ""Caution!",battery compartment,,Neutral,0.9485
B007VXJK6E,A1PIY4EUXQO17L,3,"WARNING, if you open the battery compartment before the warranty is up, the instruction booklet states, ""Caution!",warranty,open,Neutral,0.9134
B007VXJK6E,A1PIY4EUXQO17L,3,"Opening the handle will destroy the appliance and invalidate the warranty.""",handle,Opening,Negative,0.9936
B007VXJK6E,A1PIY4EUXQO17L,3,"Opening the handle will destroy the appliance and invalidate the warranty.""",warranty,invalidate,Negative,0.9558
B007VXJK6E,A1PIY4EUXQO17L,3,"As little charge as I get on this, I wonder if it will last for the two years?Three stars for the sucky battery life and lack of ability to replace without destroying the unit.",battery life,,Negative,0.9463
B007VXJK6E,A1PIY4EUXQO17L,3,But it does clean my teeth very well!,clean,,Positive,0.9959
B007VXJK6E,A209G57KXCBF4C,3,This one works well,works,,Positive,0.9977
B007VXJK6E,A209G57KXCBF4C,3,the design is a bit annoying.,design,annoying,Negative,0.9963
B007VXJK6E,A209G57KXCBF4C,3,"First, the stand.",stand,,Negative,0.5373
B007VXJK6E,A209G57KXCBF4C,3,"Instead of the previous models which have a small footprint with a little tower behind the brush/unit to hold extra brushes, this has a tray that extends over a wider footprint.",tray,has,Neutral,0.8248
B007VXJK6E,A209G57KXCBF4C,3,It isn't covered and it takes up more room than it needs to.,room,more,Negative,0.993
B007VXJK6E,A209G57KXCBF4C,3,"There are several modes (timed, polish, sensitive).",timed,several,Neutral,0.6085
B007VXJK6E,A209G57KXCBF4C,3,You can only do this once you have turned the brush on... and then the indicator lights are pointed at you with paste on it!,indicator lights,,Neutral,0.5965
B007VXJK6E,A209G57KXCBF4C,3,You can't even see in the mirror what setting it is at (like you can for the pressure alarm light).,setting,see,Neutral,0.7185
B007VXJK6E,A209G57KXCBF4C,3,This is an annoying and poor design.,design,annoying,Negative,0.9964
B007ZN5ATQ,A3AQP2VX0TJQ73,4,The head are a bit smaller than they used to be.,head,smaller,Negative,0.9963
B007ZN5ATQ,A3AQP2VX0TJQ73,4,The power is about the same.,power,same,Neutral,0.7562
B007ZN5ATQ,A3AQP2VX0TJQ73,4,The batteries seem to last longer.,batteries,seem,Positive,0.9975
B007ZN5ATQ,A3AQP2VX0TJQ73,4,(I forgot my charger on vacation and it only died the last morning of a week of vacation.,charger,forgot,Negative,0.9886
B007ZN5ATQ,A3AQP2VX0TJQ73,4,And I am pretty sure it wasn't fully charged to start with.)The main feature I really like about this particular model is completely ascetic.,charged,start,Negative,0.8884
B007ZN5ATQ,A3AQP2VX0TJQ73,4,And I am pretty sure it wasn't fully charged to start with.)The main feature I really like about this particular model is completely ascetic.,feature,main,Positive,0.5471
B007ZN5ATQ,A3AQP2VX0TJQ73,4,The handle has blue strives up the side.,handle,has,Negative,0.7091
B007ZN5ATQ,A3AQP2VX0TJQ73,4,But now that mine has a blue handle I won't ever accidentally grab the wrong one.,blue handle,,Neutral,0.6209
B007ZN5ATQ,A3AQP2VX0TJQ73,4,I really do think these are great tooth brushes and the price really has come down from where they were originally.,price,come,Positive,0.9417
B007ZN5ATQ,A3AQP2VX0TJQ73,4,"I am not sure this is a design issue,",design,sure,Neutral,0.6198
B007ZN5ATQ,A3AQP2VX0TJQ73,4,tooth paste seems to get into the handle a little more than the first generation ones did.,paste,seems,Negative,0.8641
B007ZN5ATQ,A37PV5GMP2ILJC,4,"There is no travel charger, no UV cleaning feature, no extra heads or color-code rings, and no audible signal or vibration for the 30 second change-over time.",travel charger,,Negative,0.8954
B007ZN5ATQ,A37PV5GMP2ILJC,4,"There is no travel charger, no UV cleaning feature, no extra heads or color-code rings, and no audible signal or vibration for the 30 second change-over time.",UV cleaning feature,,Negative,0.9175
B007ZN5ATQ,A37PV5GMP2ILJC,4,"There is no travel charger, no UV cleaning feature, no extra heads or color-code rings, and no audible signal or vibration for the 30 second change-over time.",- code,,Negative,0.9085
B007ZN5ATQ,A37PV5GMP2ILJC,4,"does an excellent job on your teeth, which is the most important function after all.",job,excellent,Positive,0.9953
B007ZN5ATQ,A37PV5GMP2ILJC,4,"It comes in an easy to open box, with a travel case and base charger, and is your basic one-man (or woman) tooth cleaning machine.",box,open,Positive,0.9146
B007ZN5ATQ,A37PV5GMP2ILJC,4,"It comes in an easy to open box, with a travel case and base charger, and is your basic one-man (or woman) tooth cleaning machine.",travel case,,Neutral,0.8102
B007ZN5ATQ,A37PV5GMP2ILJC,4,"It comes in an easy to open box, with a travel case and base charger, and is your basic one-man (or woman) tooth cleaning machine.",base charger,,Neutral,0.8839
B007ZN5ATQ,A37PV5GMP2ILJC,4,An improvement would be if they could include those little tongue-cleaning nodule-thingies on the back of the brush head.,brush head,,Negative,0.8496
B007ZN5ATQ,A37PV5GMP2ILJC,4,it does the job.,job,does,Positive,0.9966
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,The concept is about having vibration help in the brushing process and as long as the user follows the instructions it works wonderfully.,concept,having,Positive,0.7123
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,The concept is about having vibration help in the brushing process and as long as the user follows the instructions it works wonderfully.,vibration,having,Positive,0.5916
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,The concept is about having vibration help in the brushing process and as long as the user follows the instructions it works wonderfully.,instructions,follows,Positive,0.942
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,If used in a rush-type manner you will not see the results you're looking for.,results,not see,Negative,0.9912
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,I was actually pretty skeptical when my dentist recommended it.,dentist,recommended,Negative,0.8445
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,It wasn't that my brushing was bad,brushing,bad,Neutral,0.5499
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,like a lot of people I was missing spots at times.,spots,missing,Negative,0.9956
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,When I eventually tried it I made sure to follow the instructions provided along with suggestions from the dentist.,instructions,follow,Positive,0.8317
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,The brush runs two minutes and then shuts off.,brush,runs,Neutral,0.6875
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,Use the brush two minutes for the top and two minutes for the bottom.,brush,Use,Negative,0.7686
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,"Second, make sure your angle your brush against the teeth in a way that works the gum line as well.",angle,sure,Neutral,0.69
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,"Second, make sure your angle your brush against the teeth in a way that works the gum line as well.",brush,sure,Neutral,0.7738
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,"Second, make sure your angle your brush against the teeth in a way that works the gum line as well.",gum,works,Neutral,0.9308
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,This is where a lot of normal brushing misses.,brushing,normal,Negative,0.997
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,"Third, after brushing use the massage setting along with mouthwash to finish off with a clean mouth.",massage setting,,Neutral,0.8651
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,You do this by dipping the brush head into the mouthwash and massaging your gums for about a minute.,brush head,,Neutral,0.5841
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,"All told, it takes about 5-6 minutes to complete the process.",process,complete,Positive,0.6842
B007ZN5ATQ,A1VTV7GXWSGJ3E,4,As long as you take your time and be diligent you will have great results.,results,great,Positive,0.9467
B007ZN5ATQ,A1FKGHZYT64TYG,4,that doesn't mean that it lacks in cleaning power in any way.,cleaning power,,Neutral,0.9145
B007ZN5ATQ,A1FKGHZYT64TYG,4,"The vibrations took a little bit of getting used to,",vibrations,took,Negative,0.7756
B007ZN5ATQ,A1FKGHZYT64TYG,4,"One thing I love it is the fact that after I was done brushing, it feels after-a-dentist-cleaning clean :)",brushing,done,Positive,0.8876
B007ZN5ATQ,A1FKGHZYT64TYG,4,"It says on the box that you get better dental checkups, and that is the truth!The only drawbacks to this model is the size and how the brush head is designed.",size,designed,Negative,0.9944
B007ZN5ATQ,A1FKGHZYT64TYG,4,"It says on the box that you get better dental checkups, and that is the truth!The only drawbacks to this model is the size and how the brush head is designed.",brush head,,Negative,0.9949
B007ZN5ATQ,A1FKGHZYT64TYG,4,"The size is a little bulky compared to the other models,",size,little,Negative,0.9956
B007ZN5ATQ,A1FKGHZYT64TYG,4,Also the brush head is a pretty big assembly that screws onto the top.,brush head,,Positive,0.5547
B007ZN5ATQ,A1FKGHZYT64TYG,4,Also the brush head is a pretty big assembly that screws onto the top.,assembly,big,Positive,0.6293
B007ZN5ATQ,A1FKGHZYT64TYG,4,Water and toothpaste can get under this assembly,Water,get,Neutral,0.9864
B007ZN5ATQ,A1FKGHZYT64TYG,4,you have to periodically take the top off and clean under the brush head and the place where it screws onto.,top,take,Negative,0.743
B007ZN5ATQ,A1FKGHZYT64TYG,4,"All-in-all, if you want a sonicare,",sonicare,want,Positive,0.9085
B007ZN5ATQ,AKGCIIDSK3X5Z,4,As advertised good product cleans my teeth well,product,advertised,Positive,0.9982
B007ZN5ATQ,AKGCIIDSK3X5Z,4,does not have the beep function.,beep,,Negative,0.8766
B007ZN5ATQ,A39NB225G8LYPY,4,I've owned 2 Sonicare brushes.,brushes,owned,Neutral,0.8263
B007ZN5ATQ,A39NB225G8LYPY,4,This is the most basic unit that I've used.,unit,basic,Neutral,0.956
B007ZN5ATQ,A39NB225G8LYPY,4,They all have provided a great clean feeling and really make a huge difference from a regular toothbrush.,feeling,great,Positive,0.9971
B007ZN5ATQ,A39NB225G8LYPY,4,It holds a great charge for I've taken it on several trips and not had to recharge after several days of usage.,charge,great,Negative,0.9922
B007ZN5ATQ,A39NB225G8LYPY,4,Two points that I do not like about this brush:  It does not have any 30 second timer like the more upgraded units have to notify you to change brushing locations.,timer,second,Negative,0.968
B007ZN5ATQ,A39NB225G8LYPY,4,I had always found that a nice feature to make sure you get an even cleaning.,feature,nice,Positive,0.8954
B007ZN5ATQ,A39NB225G8LYPY,4,I had always found that a nice feature to make sure you get an even cleaning.,cleaning,get,Positive,0.6971
B007ZN5ATQ,A39NB225G8LYPY,4,"With those two aside, it is a great, inexpensive toothbrush and does what it's suppose to really well.",toothbrush,great,Positive,0.9976
B007ZN5ATQ,A2XYH8IHILWW7X,4,The Essence 5600 just has an on/off switch and a 2-minute timer.,timer,has,Neutral,0.9765
B007ZN5ATQ,A2XYH8IHILWW7X,4,"In my opinion, these features are sufficient for most people.",features,sufficient,Positive,0.9395
B007ZN5ATQ,A2XYH8IHILWW7X,4,Other models have slightly more features.,features,more,Neutral,0.9155
B007ZN5ATQ,A2XYH8IHILWW7X,4,"For example, I use a Sonicare HealthyWhite 3 Mode toothbrush, which has a setting for Clean, Sensitive, and Clean and White.",setting,has,Neutral,0.9546
B007ZN5ATQ,A2XYH8IHILWW7X,4,"You can actually hear and feel the difference at the different settings, e.g., the sensitive setting doesn't vibrate as vigorously as the clean setting.",sensitive setting,,Negative,0.8406
B007ZN5ATQ,A2XYH8IHILWW7X,4,"First, it costs more to replace the brush heads.",brush heads,,Negative,0.9959
B007ZN5ATQ,A2XYH8IHILWW7X,4,(1) The Essence 5600 is just big in almost every respect especially compared to my HealthyWhite.,Essence,big,Positive,0.9849
B007ZN5ATQ,A2XYH8IHILWW7X,4,"First, the handle itself is much larger in diameter.",handle,larger,Positive,0.4223
B007ZN5ATQ,A2XYH8IHILWW7X,4,(2) The brush head is also big (as it includes the dome shaped connector to the body of the toothbrush).,brush head,,Positive,0.9871
B007ZN5ATQ,A2XYH8IHILWW7X,4,(2) The brush head is also big (as it includes the dome shaped connector to the body of the toothbrush).,connector,shaped,Neutral,0.9772
B007ZN5ATQ,A2XYH8IHILWW7X,4,(3) The charger is also bigger,charger,bigger,Negative,0.8753
B007ZN5ATQ,A2XYH8IHILWW7X,4,the HealthyWhite came with a separate travel charger that was really compact.,travel charger,,Positive,0.4481
B007ZN5ATQ,A2XYH8IHILWW7X,4,"(4) The travel case for the Essence 5600 is a soft case, which is unlike the HealthyWhite's hard case.",travel case,,Positive,0.5892
B007ZN5ATQ,A2XYH8IHILWW7X,4,"Although the Essence 5600's case is smaller, the hard case for the HealthyWhite allows you to carry two brush heads.",case,smaller,Negative,0.6551
B007ZN5ATQ,A2XYH8IHILWW7X,4,"Although the Essence 5600's case is smaller, the hard case for the HealthyWhite allows you to carry two brush heads.",hard,smaller,Positive,0.5265
B007ZN5ATQ,A601IGAG8FWGW,4,I've used Sonicare for years after my dentist pointed out that I had really bad plaque.,Sonicare,used,Negative,0.8235
B007ZN5ATQ,A601IGAG8FWGW,4,I've used Sonicare for years after my dentist pointed out that I had really bad plaque.,plaque,bad,Negative,0.9895
B007ZN5ATQ,A601IGAG8FWGW,4,The Essence line is the cheapest of the Sonicare line featuring only a 2 minute timer.,timer,featuring,Neutral,0.704
B007ZN5ATQ,A601IGAG8FWGW,4,I'm a little peeved that they've stripped the 30 second interval timer from the cheaper models (they do throw in a travel bag...which I tossed...).,timer,second,Negative,0.946
B007ZN5ATQ,A601IGAG8FWGW,4,"The replacement heads aren't as sturdy as the old ones either - the ""flex"" piece and narrow neck are more prone to breakage.",replacement heads,,Negative,0.967
B007ZN5ATQ,A601IGAG8FWGW,4,"The replacement heads aren't as sturdy as the old ones either - the ""flex"" piece and narrow neck are more prone to breakage.",neck,narrow,Negative,0.993
B007ZN5ATQ,A601IGAG8FWGW,4,"This also comes with a charger and the standard size head...and I use the compact,",head,standard,Neutral,0.7795
B007ZN5ATQ,A13UHAYSK4QYY3,4,My older Sonicare stopped working & would not hold a charge.,charge,not hold,Negative,0.9758
B007ZN5ATQ,AOOBZ8SHSFFFM,4,I am a dental hygienist of 25+ years.,dental,,Neutral,0.9669
B007ZN5ATQ,AOOBZ8SHSFFFM,4,It is the BEST one for removing plaque which is your enemy and the cause of all forms of dental disease!,plaque,removing,Negative,0.9852
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"I have read about this model not having the 30 second timer to time your brushing per arch,",timer,second,Negative,0.9856
B007ZN5ATQ,AOOBZ8SHSFFFM,4,For this price the brush is phenomenal!,brush,phenomenal,Positive,0.9978
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"And yes they do take some getting used to, and don't ever start the brush unless it is IN your mouth, unless you enjoy cleaning your bathroom, especially the mirror!",brush,n't start,Negative,0.924
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"And yes they do take some getting used to, and don't ever start the brush unless it is IN your mouth, unless you enjoy cleaning your bathroom, especially the mirror!",bathroom,cleaning,Negative,0.8509
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"And yes they do take some getting used to, and don't ever start the brush unless it is IN your mouth, unless you enjoy cleaning your bathroom, especially the mirror!",mirror,cleaning,Negative,0.8343
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"The heads are expensive to buy,",heads,expensive,Negative,0.9892
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"After brushing, my teeth feel much cleaner than they did with a manual toothbrush.",manual,cleaner,Neutral,0.9377
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"holds a normal charge, which usually lasts about a week.",charge,normal,Neutral,0.9199
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"My only complaint is the cost of the replacement heads, ~$36 for four.",cost,only,Negative,0.9942
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"If you change them as often as Sonicare recommends, you could spend a small fortune for the replacement heads.",replacement heads,,Negative,0.4456
B007ZN5ATQ,AOOBZ8SHSFFFM,4,Actually the heads last considerably longer than what is recommended by Sonicare.,heads,last,Positive,0.9814
B007ZN5ATQ,AOOBZ8SHSFFFM,4,I usually rely more on the appearance of the brush head than the color indicator that supposedly show when a brush head should be replaced.,brush head,,Negative,0.7165
B007ZN5ATQ,AOOBZ8SHSFFFM,4,I usually rely more on the appearance of the brush head than the color indicator that supposedly show when a brush head should be replaced.,color,show,Negative,0.8912
B007ZN5ATQ,AOOBZ8SHSFFFM,4,"When I start seeing the bristles fanning out, I replace the head.",bristles,fanning,Negative,0.9947
B007ZN5ATQ,ATS7LYGLUX34L,4,"I've never really thought about giving an electric toothbrush a try...Like an electric razor, it seemed pointless: Why get an expensive gadget, when I can do the exact same thing on my own, for a fraction of the price?",electric toothbrush,,Neutral,0.7826
B007ZN5ATQ,ATS7LYGLUX34L,4,"I went in with an open mind, and I immediately disliked the results.....",results,disliked,Negative,0.9897
B007ZN5ATQ,ATS7LYGLUX34L,4,I felt like my teeth and head were going to vibrate apart after twenty or thirty seconds.,teeth,going,Negative,0.9966
B007ZN5ATQ,ATS7LYGLUX34L,4,"The toothbrush holds a charge for a long time, and I was impressed at the ingenious design of the charging station...",charge,holds,Neutral,0.8672
B007ZN5ATQ,ATS7LYGLUX34L,4,"The toothbrush holds a charge for a long time, and I was impressed at the ingenious design of the charging station...",charging station,,Positive,0.9975
B007ZN5ATQ,ATS7LYGLUX34L,4,"It comes with a little carrying case that appears to be able to hold the toothbrush and the charging station (I haven't actually tried it to see if they all fit.....), and the toothbrush comes apart easily for quick cleaning.",carrying case,,Negative,0.4487
B007ZN5ATQ,ATS7LYGLUX34L,4,"It comes with a little carrying case that appears to be able to hold the toothbrush and the charging station (I haven't actually tried it to see if they all fit.....), and the toothbrush comes apart easily for quick cleaning.",toothbrush,hold,Neutral,0.9407
B007ZN5ATQ,ATS7LYGLUX34L,4,"It comes with a little carrying case that appears to be able to hold the toothbrush and the charging station (I haven't actually tried it to see if they all fit.....), and the toothbrush comes apart easily for quick cleaning.",charging station,,Neutral,0.959
B007ZN5ATQ,ATS7LYGLUX34L,4,"That said, I was less than thrilled to find that the various parts of the toothbrush are NOT watertight, and will admit water, toothpaste, and saliva.",toothpaste,admit,Neutral,0.9631
B007ZN5ATQ,ATS7LYGLUX34L,4,"Also, you'll want to start brushing topless and not looking it the mirror,",mirror,not looking,Negative,0.4966
B007ZN5ATQ,ATS7LYGLUX34L,4,"the spit will be flying, and will make quite a mess.",spit,flying,Negative,0.9935
B007ZN5ATQ,ATS7LYGLUX34L,4,"Keep your mouth closed, and brush bent over the sink!Overall, not a bad product.",sink,bent,Neutral,0.9708
B007ZN5ATQ,ATS7LYGLUX34L,4,"It remains to be seen if I'm fully won over by the electric toothbrush,",electric,won,Positive,0.7506
B007ZN5ATQ,ADUHS5F1LBDYP,4,would be nice to have the 30 second timer.,timer,second,Positive,0.6255
B007ZN5ATQ,ADUHS5F1LBDYP,4,I had one of these several years ago and tried another brand.,brand,tried,Neutral,0.9447
B007ZN5ATQ,A13OUQVT79L9HB,4,"First, how quiet it was compared to other electric toothbrushes I have used in the past.",quiet,compared,Positive,0.9854
B007ZN5ATQ,A13OUQVT79L9HB,4,"And secondly, how far it threw the toothpaste when I turned it on.",toothpaste,threw,Negative,0.9933
B007ZN5ATQ,A13OUQVT79L9HB,4,The brush threw toothpaste right off into the sink and sent tiny white spots all over my freshly painted bathroom wall.,brush,threw,Negative,0.8675
B007ZN5ATQ,A13OUQVT79L9HB,4,The brush threw toothpaste right off into the sink and sent tiny white spots all over my freshly painted bathroom wall.,toothpaste,threw,Negative,0.7859
B007ZN5ATQ,A13OUQVT79L9HB,4,"After cleaning up the tiny dots (smaller than a pencil lead) I tried again, this time I squeezed the toothpaste INTO the bristles and put it my mouth before turning it on.",toothpaste,squeezed,Neutral,0.7883
B007ZN5ATQ,A13OUQVT79L9HB,4,"Performance was excellent, doing a very good job of cleaning my teeth with out causing any discomfort at all.",Performance,excellent,Positive,0.9979
B007ZN5ATQ,A13OUQVT79L9HB,4,I have to say that my teeth feel much cleaner after using the Sonicare Electric Toothbrush than when using a manual toothbrush.,Toothbrush,using,Neutral,0.5054
B007ZN5ATQ,A13OUQVT79L9HB,4,I have to say that my teeth feel much cleaner after using the Sonicare Electric Toothbrush than when using a manual toothbrush.,manual,using,Neutral,0.7
B007ZN5ATQ,A13OUQVT79L9HB,4,Worth the money.,money,Worth,Positive,0.9985
B007ZN5ATQ,ATJE929ETFFNH,4,I really like this toothbrush.,toothbrush,like,Positive,0.9985
B007ZN5ATQ,ATJE929ETFFNH,4,"It's tough compactness ensures a good grip and the simplicity of its ""control interface"" (only one button!)",compactness,tough,Positive,0.9921
B007ZN5ATQ,ATJE929ETFFNH,4,"It's tough compactness ensures a good grip and the simplicity of its ""control interface"" (only one button!)",grip,good,Positive,0.9731
B007ZN5ATQ,ATJE929ETFFNH,4,is also a pleasing experience.,experience,pleasing,Positive,0.9987
B007ZN5ATQ,ATJE929ETFFNH,4,The problems: I have no idea how much battery life is left--I do appreciate the other Sonicare brushes with the battery life LED levels.,battery life,,Negative,0.8514
B007ZN5ATQ,ATJE929ETFFNH,4,The other Sonicare brush I've used also had a pretty good feature--it'd buzz when it was time to move from one surface side to another.,feature,good,Positive,0.994
B007ZN5ATQ,ATJE929ETFFNH,4,"According to the manual, the brush allows 12 uses before it switches to full strength,",brush,allows,Neutral,0.817
B007ZN5ATQ,ATJE929ETFFNH,4,"Again, I like this and it makes me feel like it's doing a great job.",job,great,Positive,0.9987
B007ZN5ATQ,ATJE929ETFFNH,4,Battery life is very good in spite of the lack of battery level marker.,Battery life,,Positive,0.9958
B007ZN5ATQ,ATJE929ETFFNH,4,Battery life is very good in spite of the lack of battery level marker.,battery level,,Negative,0.994
B007ZN5ATQ,ATJE929ETFFNH,4,I also like the carrying case which is small and holds the brush head and body quite well.,carrying case,,Positive,0.994
B007ZN5ATQ,ATJE929ETFFNH,4,I also like the carrying case which is small and holds the brush head and body quite well.,brush,holds,Neutral,0.5412
B007ZN5ATQ,ATJE929ETFFNH,4,I also like the carrying case which is small and holds the brush head and body quite well.,body,brush,Neutral,0.6258
B007ZN5ATQ,AYMD77ITD15PT,4,Sonicare likes to keep this style around to offer more affordable entry into the Sonicare toothbrush line.,style,keep,Neutral,0.8218
B007ZN5ATQ,AYMD77ITD15PT,4,"Compared to the older version this model does offer a travel pack and better grip,",travel pack,,Positive,0.7799
B007ZN5ATQ,AYMD77ITD15PT,4,"Compared to the older version this model does offer a travel pack and better grip,",grip,better,Positive,0.9742
B007ZN5ATQ,AYMD77ITD15PT,4,"Regardless of that, Sonicare is",Sonicare,,Positive,0.7822
B007ZN5ATQ,AYMD77ITD15PT,4,my favorite when it comes to electric toothbrushes and this version is a good value even with the older design.,value,good,Negative,0.6971
B007ZN5ATQ,AYMD77ITD15PT,4,"For those not wanting to spend a lot on a brush this version offers long batter life, two minute timer, charging indicator, and travel pouch.",batter life,,Positive,0.8022
B007ZN5ATQ,AYMD77ITD15PT,4,"For those not wanting to spend a lot on a brush this version offers long batter life, two minute timer, charging indicator, and travel pouch.",timer,charging,Positive,0.5233
B007ZN5ATQ,AYMD77ITD15PT,4,"For those not wanting to spend a lot on a brush this version offers long batter life, two minute timer, charging indicator, and travel pouch.",charging indicator,,Neutral,0.514
B007ZN5ATQ,AYMD77ITD15PT,4,"For those not wanting to spend a lot on a brush this version offers long batter life, two minute timer, charging indicator, and travel pouch.",travel,charging,Neutral,0.6949
B007ZN5ATQ,AYMD77ITD15PT,4,"If you are new to Sonicare just remember one thing, the replacement heads are not cheap compared to the actual cost of the whole Sonicare brush itself.",replacement heads,,Negative,0.8603
B007ZN5ATQ,AYMD77ITD15PT,4,The one thing I do not like about this style of brush is the head connection itsef.,head connection,,Negative,0.9936
B007ZN5ATQ,AYMD77ITD15PT,4,Water and toothpaste can get into the head connection and it gets kind of nasty looking after a while.,Water,get,Negative,0.9131
B007ZN5ATQ,AYMD77ITD15PT,4,Water and toothpaste can get into the head connection and it gets kind of nasty looking after a while.,head connection,,Negative,0.8619
B007ZN5ATQ,AYMD77ITD15PT,4,"My wife uses this one style and she has to flush out the head connection with hot water to get all of that out, or replace the head itself.",head connection,,Neutral,0.7907
B007ZN5ATQ,AYMD77ITD15PT,4,I have the thinner higher priced whitening model and it does not have this design,priced,higher,Negative,0.9533
B007ZN5ATQ,AYMD77ITD15PT,4,I have the thinner higher priced whitening model and it does not have this design,design,not have,Negative,0.9626
B007ZN5ATQ,AYMD77ITD15PT,4,so I do not have to wash out the head connection.,head connection,,Neutral,0.8033
B007ZN5ATQ,AYMD77ITD15PT,4,"One thing to keep in mind when you are considering one is the cost of this model compared to the thinner, lighter, and better designed higher priced models.",cost,considering,Neutral,0.9634
B007ZN5ATQ,AYMD77ITD15PT,4,"One thing to keep in mind when you are considering one is the cost of this model compared to the thinner, lighter, and better designed higher priced models.",priced,higher,Negative,0.6817
B007ZN5ATQ,AYMD77ITD15PT,4,lasts over 7 days and it is easier and lighter to carry.,carry,lighter,Positive,0.9984
B007ZN5ATQ,A4FFGBIA91XRJ,4,It runs for 120 seconds and you have to think when 30 seconds has passed to move to the next spot.,runs,think,Negative,0.909
B007ZN5ATQ,AD8LYHAC8HZUX,4,"My husband's, my daughter's and son's and my Sonicare all stopped working simultaneously after probably 10 years.",Sonicare,stopped,Neutral,0.5347
B007ZN5ATQ,A3IYBHK1AXRK0J,4,This is my second sonic toothbrush and I felt the need to replace the old one when it cease recharging.,recharging,cease,Negative,0.9111
B007ZN5ATQ,A1Y3X3C1VLGAES,4,I've had to have quite a lot of reconstructive dental work and my dentist wise surmised that I want it to keep in its current condition as long as possible and he recommended Sonicare as stacking the deck in my favor.,Sonicare,recommended,Positive,0.7739
B007ZN5ATQ,A1Y3X3C1VLGAES,4,I've had to have quite a lot of reconstructive dental work and my dentist wise surmised that I want it to keep in its current condition as long as possible and he recommended Sonicare as stacking the deck in my favor.,deck,stacking,Positive,0.7114
B007ZN5ATQ,A1Y3X3C1VLGAES,4,Should you get a Sonicare?,Sonicare,get,Neutral,0.9644
B007ZN5ATQ,A1Y3X3C1VLGAES,4,Both units are the cr&egrave;me of the crop tools when it comes to cleaning teeth.,units,comes,Neutral,0.5398
B007ZN5ATQ,A1Y3X3C1VLGAES,4,"To appreciate the difference, you have to know how you use the brush.",brush,use,Neutral,0.5897
